study_hours,break_time,sleep_hours,focus_score,previous_score,course,difficulty,goal_type,energy_level,time_of_day,distraction,day,target
5.57524492224652,0.5950969026376411,7.390131957154097,7.199967718450816,92.39937495164847,general,low,concept,high,afternoon,medium,monday,Spaced Repetition
7.67540855361637,1.7629015593500428,5.667412583493207,2.745584805409974,92.78898915651632,algorithms,high,concept,medium,morning,medium,sunday,Pomodoro
6.534804163070191,1.3757682197598302,6.251559426655998,5.848261006087352,71.44955024356973,algorithms,medium,revision,medium,morning,medium,saturday,Spaced Repetition
7.745909360219994,1.5173527802220097,8.070272937130852,7.806381921023073,90.51822228980252,mathematics,high,concept,medium,night,low,thursday,Deep Work
7.498638443824634,1.772391560930149,7.558266005120705,4.523731283600464,64.75731045091743,general,low,revision,medium,afternoon,low,friday,Pomodoro
1.8369157584081894,1.176404533896781,6.885837339316742,6.780929733147047,43.8912156689781,algorithms,high,revision,medium,afternoon,medium,wednesday,Spaced Repetition
3.428386481153929,1.6500988203601241,6.989534093580722,1.6935245122089806,43.51305575463875,machine learning,medium,revision,medium,morning,high,thursday,Pomodoro
5.655421507974484,0.8803979959109811,4.884715160237704,3.953734782483804,66.04116197043251,algorithms,high,concept,high,night,high,wednesday,Pomodoro
7.602542470380812,0.5988870209837733,5.040880445595743,6.737979380232067,69.76998304679317,general,high,exam,medium,night,medium,thursday,Spaced Repetition
4.4544965673973955,1.143744542454373,7.5266161651731895,2.6602862782027543,61.734126499137304,algorithms,high,concept,high,morning,medium,saturday,Pomodoro
6.278311829698363,1.3953412550401503,9.577701537254105,8.043237458662041,43.3681662049726,dbms,medium,revision,high,morning,low,friday,Spaced Repetition
5.328154006777627,0.8703607985107136,9.624119765295188,7.354171068976221,77.87023875740238,mathematics,high,exam,medium,night,low,monday,Deep Work
1.0632628343225723,0.11456050215524671,5.3513422136109385,2.18214467330416,63.93016178222376,operating systems,low,concept,medium,afternoon,medium,saturday,Pomodoro
3.355351153623154,0.49395759814399964,9.437527483126221,3.245915798645555,56.316983567717855,mathematics,high,revision,low,morning,medium,thursday,Pomodoro
2.4074362396310316,1.706179246807301,4.279003518640393,6.577294961794741,73.7195708480084,machine learning,medium,concept,high,night,medium,sunday,Spaced Repetition
3.1310587838024686,1.4648974636761796,7.289923502358546,2.1518938768022773,92.9281368569236,machine learning,medium,revision,medium,morning,low,tuesday,Pomodoro
9.815957563435813,0.2899301447596341,8.350934365306689,2.720716313183101,60.2957863199409,dbms,low,concept,low,morning,low,monday,Pomodoro
2.361221458614411,0.4506338599024702,5.505799968041788,8.65554452057024,73.6733672969515,data structures,low,concept,medium,afternoon,high,monday,Pomodoro
8.125299896080165,1.0976773134401174,7.677400965171695,3.035323464309467,90.81512368531358,algorithms,low,concept,medium,afternoon,low,tuesday,Pomodoro
1.8780625921536975,1.7239738168085446,6.760973586930638,7.743553414261988,57.4352535883813,general,medium,exam,medium,night,high,sunday,Pomodoro
5.475303372832194,0.6795549431237702,9.23281420013486,5.903629831760641,85.50550107214667,operating systems,medium,exam,low,night,medium,thursday,Spaced Repetition
8.835205825414063,0.47759242276307856,6.707436065085929,9.864906905267876,86.32074857859942,general,medium,concept,medium,night,low,tuesday,Spaced Repetition
5.480312572308612,0.21094739991326117,7.940680628345764,8.39892844540203,62.825200450453735,dbms,low,exam,high,afternoon,low,thursday,Spaced Repetition
3.4879752152505645,0.6246982037710271,7.856047946034542,2.76256731328227,93.81747582541206,algorithms,medium,revision,medium,night,high,friday,Pomodoro
9.155289292891897,0.5538089747556179,9.901128836291331,2.266403752438826,52.1209401041494,machine learning,high,concept,medium,afternoon,medium,saturday,Pomodoro
8.711865424675846,0.2352879763186504,8.438381992513243,3.8770014919649025,99.3049593647246,machine learning,high,concept,low,afternoon,low,tuesday,Pomodoro
2.493594057662065,1.763855516609288,6.564938127523691,2.460100652042314,40.75645119854554,data structures,high,concept,low,afternoon,medium,saturday,Pomodoro
4.411244135971876,1.9469147799523463,6.021043011166619,3.6684080315498373,95.09247997736651,mathematics,high,concept,high,afternoon,high,thursday,Pomodoro
5.133386774558925,0.7155965306508836,6.965274683501799,8.454243271934965,60.11248284225236,algorithms,low,revision,medium,morning,low,wednesday,Spaced Repetition
2.277747907848945,0.6958828231643333,6.702105873432476,7.739437032669758,79.06885509290045,mathematics,low,concept,high,afternoon,high,wednesday,Pomodoro
6.707279244661631,0.25252948312900547,8.057065372452604,3.925936138885291,81.17963180116584,operating systems,high,exam,medium,morning,low,sunday,Pomodoro
3.5134847960896938,1.2857638201174153,8.164903441058986,5.613892778305477,58.31864060180388,general,low,exam,low,morning,low,saturday,Spaced Repetition
7.833238597547585,1.8072156886935902,5.3965788826077326,8.266564273059561,43.545633404695195,general,medium,exam,low,afternoon,high,wednesday,Pomodoro
6.04396567882396,0.22197893842696215,6.682333262838553,5.143224440817336,91.87381657136021,mathematics,high,exam,medium,night,medium,wednesday,Spaced Repetition
4.802935854807501,0.08404935034281058,8.439424724601583,9.262688969792356,56.80223977302937,data structures,high,revision,high,night,medium,wednesday,Deep Work
8.244160991572947,0.036013111200909,9.776862142444156,7.540038928632909,58.285065723168,general,low,exam,high,afternoon,medium,friday,Spaced Repetition
5.866286289804193,0.19306894039088163,5.451362969553034,1.111636326495833,68.12607792787034,data structures,medium,exam,low,night,low,wednesday,Pomodoro
7.572215323811313,1.1976165927669828,4.386947627495005,8.895155114459804,92.63570576957076,machine learning,medium,revision,low,night,high,sunday,Pomodoro
5.781848685112532,1.676304367103849,5.711742030143899,4.862643340567212,56.06660052930005,mathematics,medium,concept,high,morning,low,thursday,Pomodoro
2.982027712395836,0.9767492579658774,8.425394494556961,5.727157817681442,41.95874065274012,dbms,low,revision,low,morning,high,sunday,Pomodoro
1.7398635734060348,1.8213531588702792,6.786599417353257,2.2377139733531384,60.448941987390796,operating systems,low,revision,low,night,medium,thursday,Pomodoro
8.099220375148235,1.2792111223553637,8.058558174030352,2.1852409462483466,54.051066808929136,operating systems,low,exam,medium,afternoon,medium,wednesday,Pomodoro
7.692345245589038,1.0125321189904055,7.804624188257987,1.638389945203961,55.26349485051082,data structures,low,revision,medium,night,high,thursday,Pomodoro
5.226775972126381,0.9009306033156366,6.837828076573061,6.602677261567707,68.18462577944103,machine learning,low,concept,low,afternoon,low,saturday,Spaced Repetition
1.4454716814429995,1.666634142946025,9.063547675670344,3.5641721937786475,67.77111730095103,machine learning,low,revision,medium,night,medium,saturday,Pomodoro
3.50039865503561,1.6333643509014362,5.707373810577385,8.36386001873423,71.89596787626584,dbms,high,exam,low,night,low,wednesday,Spaced Repetition
1.403682112212118,0.901194037966268,9.576560166838684,2.4868354540406514,63.39234117649265,dbms,low,concept,low,morning,low,friday,Pomodoro
7.465863068368617,1.908066255170081,8.32836070663773,8.765924526211712,40.12623059055301,mathematics,low,exam,high,morning,high,thursday,Pomodoro
7.179309221433461,0.22897527613181023,6.303033298269877,5.106128580599878,62.14318130565499,dbms,high,concept,low,afternoon,high,sunday,Pomodoro
7.7486568799281965,0.8253506521667933,7.876577050030378,6.818050811121463,93.28234386160707,machine learning,medium,revision,medium,night,medium,monday,Spaced Repetition
6.513161215103373,1.74739718693269,8.343838332796562,2.085025747633212,94.14719843715051,mathematics,high,revision,medium,morning,low,saturday,Pomodoro
5.79243429493432,0.8977061433494165,4.506354283267254,4.594318735552219,94.60807820692806,mathematics,low,exam,high,morning,high,monday,Pomodoro
1.6064609930697027,0.7747851713373186,9.111047421243686,4.635080777531114,44.656878683886454,data structures,low,revision,medium,afternoon,medium,wednesday,Pomodoro
5.0511102506373895,1.1585327076410536,8.556106154515678,1.8898625587657185,93.37912198105398,algorithms,high,concept,medium,morning,high,tuesday,Pomodoro
2.501741815288775,0.8610586769244151,4.855564864491452,9.010873316654274,60.75264764427145,operating systems,high,concept,medium,afternoon,high,wednesday,Pomodoro
4.4728705260560435,1.583440518522693,7.575933053100891,1.9113392315364304,90.82836938162711,algorithms,medium,concept,high,morning,low,tuesday,Pomodoro
5.37030729693458,0.055073439738930974,7.0327307074627,9.67615666405932,63.05240277914801,dbms,medium,revision,high,night,medium,wednesday,Spaced Repetition
1.2101688669536732,1.5124272279003537,6.751138053291344,3.603202947753891,94.00499098098885,machine learning,low,revision,low,night,high,saturday,Pomodoro
6.426485888315154,1.653414719482975,9.904078979262785,3.5956489403687115,97.66812912445558,operating systems,low,concept,medium,morning,low,monday,Pomodoro
5.983403368222101,1.083409624820008,8.571410875629219,8.50284965743827,66.42648101874545,algorithms,medium,concept,high,afternoon,low,friday,Spaced Repetition
4.08203180951242,0.5404953842615665,9.798504315198445,6.019379436250396,60.83662234183045,operating systems,high,concept,high,morning,high,tuesday,Pomodoro
5.400080486132063,0.8035576013086485,9.963090333398188,8.922832859340343,77.40435748956641,data structures,medium,exam,low,night,low,thursday,Spaced Repetition
8.673020037113982,1.4217694333646382,9.441656853009004,2.191351411314752,75.58087002163586,algorithms,high,revision,low,night,medium,friday,Pomodoro
7.712740347643108,1.098644958806348,4.346446311215042,7.12680303664437,68.00692463387128,algorithms,medium,concept,high,night,medium,thursday,Spaced Repetition
5.35066692375832,1.7270950450290903,7.5323891327879196,4.377969171276417,57.147013331552216,data structures,medium,exam,high,night,high,monday,Pomodoro
4.26041278388732,1.4514329264398982,9.366715340945394,5.103813481839432,66.60735018291425,general,high,exam,high,morning,high,sunday,Pomodoro
1.9833778927865926,1.7079239339108443,6.63489889980249,8.622719687863544,93.5854123117249,dbms,high,revision,high,night,low,friday,Spaced Repetition
9.743797381515298,0.4414909769055635,8.404178575535838,7.863367552247578,95.75544388043376,mathematics,high,exam,medium,afternoon,medium,saturday,Deep Work
6.800232494089303,1.639595609969455,6.0004439329546635,7.59746070873994,71.71468658333183,mathematics,high,exam,high,afternoon,medium,monday,Spaced Repetition
1.808309388544966,0.004635095809627732,4.264971617066988,4.076041642630855,77.97437984070605,general,low,concept,low,morning,high,monday,Pomodoro
8.613292957099588,1.2272082284749168,4.531628283818074,5.388650287004898,44.6589600802963,operating systems,medium,exam,medium,night,high,wednesday,Pomodoro
6.68880846555618,1.1540813289238216,8.186537656440578,1.0547987341585516,46.05647199865129,mathematics,medium,concept,high,afternoon,medium,thursday,Pomodoro
7.363778295400284,0.10045202292794753,4.437411012207421,4.625859543693734,57.717429642876596,operating systems,medium,exam,high,night,medium,saturday,Pomodoro
3.395512112639837,0.044053842447633995,7.4995449547366935,8.580076717095531,72.93882696649851,mathematics,low,concept,low,night,low,wednesday,Spaced Repetition
6.830357013914755,0.24584135693077513,9.331954481592392,5.527755557018527,66.96098452237852,algorithms,medium,revision,medium,afternoon,medium,thursday,Spaced Repetition
3.7287465351494147,0.579940237887218,7.379733585722889,2.0795832372150094,95.00750144214011,algorithms,high,exam,medium,afternoon,medium,tuesday,Pomodoro
7.495493974454614,0.5430940948224847,6.414679824602014,1.9247342720718104,51.3423714836519,machine learning,medium,revision,medium,afternoon,low,sunday,Pomodoro
6.249398660317409,0.9339359999272214,6.042224477834576,9.464036551625552,44.96292769146121,operating systems,high,concept,low,night,high,monday,Pomodoro
8.584407119444993,0.6266958351702863,8.733594830656044,9.026849303296613,66.02904517459177,data structures,medium,exam,low,morning,medium,sunday,Spaced Repetition
5.444326364112358,0.7752976109112941,7.796271272491605,7.334713824708981,40.261796179018546,general,low,concept,high,morning,low,monday,Spaced Repetition
3.505954674253911,0.2592013023908839,8.056649388486466,9.495840748268886,56.13808189572316,operating systems,high,exam,low,afternoon,low,friday,Deep Work
5.487137195551382,0.7702402398050001,9.194920991334131,5.283709579104903,46.65865147510888,mathematics,high,concept,high,morning,low,tuesday,Spaced Repetition
5.968624281880401,0.8315950013749003,8.317922899663182,4.340454533071677,92.18579060090265,mathematics,medium,concept,low,night,low,friday,Pomodoro
3.6577132981464953,0.2732018073023452,7.909838562863659,7.647377123190976,58.937640625800995,operating systems,low,revision,medium,morning,low,thursday,Spaced Repetition
1.3870625668024554,1.3337333211018434,8.939856578924307,8.038138014396704,72.62834367197425,general,low,revision,medium,morning,low,saturday,Spaced Repetition
4.0361099209218345,0.03865526183520207,4.746210394003061,4.722784074267717,69.5718750668468,general,medium,concept,medium,morning,high,monday,Pomodoro
9.671493167988295,1.0380645602590974,8.06525360475372,3.8067747212519487,86.43948268916574,general,low,revision,high,afternoon,low,tuesday,Pomodoro
7.931423905813864,1.614311074729765,4.721243374723457,3.390245496627455,41.05314180199773,machine learning,low,concept,high,afternoon,high,thursday,Pomodoro
6.7767396296981985,1.1412992477618698,7.408555074027204,6.967066115275983,72.90292217173923,operating systems,high,exam,low,night,low,sunday,Spaced Repetition
8.023385112138824,0.915991518007143,6.388031757727017,3.7262415594987335,43.941691537261946,data structures,low,revision,medium,morning,high,thursday,Pomodoro
5.26428845558152,0.11568889889432121,9.746738805929223,9.48451887184701,87.1113725889045,operating systems,medium,exam,high,afternoon,low,monday,Spaced Repetition
3.0284314120608924,0.39166616826854006,4.844817693356056,6.60172277409397,86.8793113448383,machine learning,high,exam,low,morning,high,sunday,Pomodoro
7.067172659824567,0.5198099584856657,6.0711532509652635,9.257372588187913,57.43027034028522,operating systems,low,exam,high,morning,medium,tuesday,Spaced Repetition
